space,layer,held_out,detector,indist_auc,ood_auc,auc_drop
rawpca,6,wildjailbreak,power_single,0.7262190722498927,0.561048199767712,0.16517087248218065
rawpca,6,wildjailbreak,power_multi,0.6404611847776839,0.5107070267131243,0.1297541580645596
rawpca,8,aegis-2.0,linear_probe,0.7880093167701864,0.5075974025974026,0.28041191417278377
rawpca,8,aegis-2.0,plain_voronoi,0.6711288819875778,0.46207792207792214,0.20905095990965566
rawpca,8,aegis-2.0,lda,0.7884409937888199,0.4957792207792208,0.2926617730095991
rawpca,8,aegis-2.0,qda,0.8261537267080745,0.5448701298701298,0.2812835968379447
rawpca,8,aegis-2.0,power_single,0.6711288819875778,0.46207792207792214,0.20905095990965566
rawpca,8,aegis-2.0,power_multi,0.6967639751552795,0.6229220779220779,0.07384189723320167
rawpca,8,toxic-chat,linear_probe,0.7685169330289193,0.5846396250808016,0.18387730794811774
rawpca,8,toxic-chat,plain_voronoi,0.6548085351435095,0.6505332902391725,0.00427524490433695
rawpca,8,toxic-chat,lda,0.767609551668841,0.5876292824822237,0.17998026918661736
rawpca,8,toxic-chat,qda,0.818472850755599,0.5428652230122819,0.27560762774331704
rawpca,8,toxic-chat,power_single,0.6548085351435095,0.6505332902391725,0.00427524490433695
rawpca,8,toxic-chat,power_multi,0.7375531705262013,0.5343002585649644,0.20325291196123685
rawpca,8,wildjailbreak,linear_probe,0.7662934032844795,0.5486716027874565,0.21762180049702295
rawpca,8,wildjailbreak,plain_voronoi,0.7147915740953624,0.5646051103368177,0.15018646375854472
rawpca,8,wildjailbreak,lda,0.766520726640562,0.5483812427409989,0.21813948389956317
rawpca,8,wildjailbreak,qda,0.7939202939727097,0.5691419860627177,0.22477830790999198
rawpca,8,wildjailbreak,power_single,0.7147915740953624,0.5646051103368177,0.15018646375854472
rawpca,8,wildjailbreak,power_multi,0.6389256229031235,0.5459494773519163,0.09297614555120715
rawpca,10,aegis-2.0,linear_probe,0.7974974120082816,0.5052597402597403,0.2922376717485413
rawpca,10,aegis-2.0,plain_voronoi,0.6794513457556935,0.455974025974026,0.22347731978166757
rawpca,10,aegis-2.0,lda,0.7993343685300207,0.4944805194805195,0.3048538490495012
rawpca,10,aegis-2.0,qda,0.8405315734989648,0.5615584415584416,0.2789731319405232
rawpca,10,aegis-2.0,power_single,0.6794513457556935,0.455974025974026,0.22347731978166757
rawpca,10,aegis-2.0,power_multi,0.7600895445134574,0.6573376623376624,0.102751882175795
rawpca,10,toxic-chat,linear_probe,0.8005230416938465,0.6005979314802845,0.19992511021356196
rawpca,10,toxic-chat,plain_voronoi,0.664502813111546,0.6248383968972204,0.03966441621432559
rawpca,10,toxic-chat,lda,0.8001758194716242,0.6020119586296057,0.19816386084201854
rawpca,10,toxic-chat,qda,0.8279502847086324,0.534461861667744,0.2934884230408884
rawpca,10,toxic-chat,power_single,0.664502813111546,0.6248383968972204,0.03966441621432559
rawpca,10,toxic-chat,power_multi,0.7875618340943684,0.49511150614091787,0.29245032795345055
rawpca,10,wildjailbreak,linear_probe,0.780696892661761,0.5994120209059233,0.18128487175583774
rawpca,10,wildjailbreak,plain_voronoi,0.7213275946073765,0.5515026132404182,0.16982498136695834
rawpca,10,wildjailbreak,lda,0.779741695783196,0.600246806039489,0.17949488974370698
rawpca,10,wildjailbreak,qda,0.7935599856095055,0.5351698606271778,0.2583901249823277
rawpca,10,wildjailbreak,power_single,0.7213275946073765,0.5515026132404182,0.16982498136695834
